term,subclasses
mac_toronto_arthritis,law_m_baptiste_s_carswell_mccoll_m_polatajko_h
mac_toronto_arthritis,canadian_occupational_performance_measure_3rd_ed
mac_toronto_arthritis,carswell
psychbite,abstracts_screened_n
psychbite,records_after_duplicates_removed
psychbite,additional_records_identified_through_other_sources
psychbite,additional_records_identified_through_other_sources_n
psychbite,medline_proquest
patients_were_excluded_if_they,articles_were_excluded_if_they
patients_were_excluded_if_they,patients_were_excluded_if_they
spm_soft_ware,spm2
spm_soft_ware,statistical_parametric_mapping
spm_soft_ware,using_fsl
records_excluded,ar_cles
records_excluded,records_excluded
records_excluded,potentially_relevant_studies
records_excluded,records_screened
records_excluded,full_text_papers
records_excluded,records_screened_n
years_interquartile_range_iqr,lower_quartile_upper
years_interquartile_range_iqr,years_interquartile_range_iqr
years_interquartile_range_iqr,sessions_attended_mean
blast_versus_non,individuals_who_have_suffered
blast_versus_non,patients_who_have_suffered
world_wide,major_public_health_problem
world_wide,public_health_issue
world_wide,signature_injury
world_wide,annual_incidence
world_wide,public_health_concern
world_wide,lifelong_disability
delrin,removable_cast
anoxia,traumatic_brain
anoxia,head_trauma
affiliation,vocational_status
affiliation,age_gender_marital_status
affiliation,educational_background
affiliation,occupational_status
affiliation,marital_status
affiliation,educational_level
affiliation,employment_status
contingency,rewards
icf_category,sub_category
icf_category,icf_category
icf_category,respondent
icf_category,vignette
clinical_decision_making,decisions_about
clinical_decision_making,decisions_regarding
randomized_double_blind,randomized_placebo_controlled
randomized_double_blind,randomized_double_blind
randomized_double_blind,large_multicenter
randomized_double_blind,open_label
randomized_double_blind,prospective_double_blind
randomized_double_blind,randomized_double_blind_placebo_controlled
randomized_double_blind,placebo_controlled_study
randomized_double_blind,double_blind_placebo_controlled
right_internal_capsule,left_pontine
right_internal_capsule,right_internal_capsule
right_internal_capsule,mca_territory
right_internal_capsule,lmca
right_internal_capsule,right_mca
right_internal_capsule,cr_corona_radiata
right_internal_capsule,aca
right_internal_capsule,basal_ganglia_internal_capsule
right_internal_capsule,r_mca
right_internal_capsule,left_basal_ganglion
gait_speeds_phys_ther,gait_speeds_phys_ther
gait_speeds_phys_ther,scale_tug_timed_up
gait_speeds_phys_ther,6_minute_walk_test_timed_up
gait_speeds_phys_ther,tug_timed_up
gait_speeds_phys_ther,go_timed_up
gait_speeds_phys_ther,berg_balance_scale_berg_balance_scale_tug_timed_up
gait_speeds_phys_ther,functional_reach_test_timed_up
gait_speeds_phys_ther,berg_balance_scale_berg_balance_scale_timed_up
gait_speeds_phys_ther,walk_test_timed_up
miracle_question,single_deafferented_limb
forty_five,c3_c7_spinal_cord_injury
forty_five,moderate_upper_extremity_hemi_paresis
forty_five,chronic_upper_extremity_hemi_paresis
meta_carpo_phalangeal_flexion_trials,recruitment_curve_slopes
meta_carpo_phalangeal_flexion_trials,group_cortico_muscular_coherence_than
meta_carpo_phalangeal_flexion_trials,sk03
iacoboni,fadiga_fogassi_pavesi
iacoboni,pulvermuler
peak_aperture,reach_path_ratio
peak_aperture,reach_path
peak_aperture,maximum_grip_aperture
peak_aperture,apeak
peak_aperture,path_ratio
peak_aperture,curvature_trunk_displacement
virtues,personal_qualities
spanish_english,non_cognates
summaries,criticaly_reviewing
screening_tool,swallow_screening
screening_tool,screenings
screening_tool,dysphagia_screening
screening_tool,screening_tool
screening_tool,speech_pathology
inclusion_criteria,participants_were_recruited
inclusion_criteria,eligibility
inclusion_criteria,inclusion_criteria
inclusion_criteria,exclusion
inclusion_criteria,strict_inclusion
titles,articles_published
titles,manuscripts
titles,papers
titles,relevant_articles
titles,citations
titles,publications
titles,cochrane_reviews
titles,titles
titles,scientific_articles
titles,published_articles
primary_diagnosis,educational_background
primary_diagnosis,psychiatric_disorder
primary_diagnosis,past_history
primary_diagnosis,pre_morbid_history
primary_diagnosis,psychiatric_history
primary_diagnosis,psychiatric_illness
primary_diagnosis,histories
primary_diagnosis,past_medical_history
primary_diagnosis,medical_history
lesion_locations,lesion_sizes
lesion_locations,geographical_areas
lesion_locations,geographical_locations
lesion_locations,educational_backgrounds
lesion_locations,lesion_locations
lesion_locations,sample_sizes
ext_extension,ext_extension
ext_extension,cnt_cb
ext_extension,rms_amplitude_early
ext_extension,peak_hip_extension
ext_extension,shoflex
ext_extension,peak_ankle_dorsi_flexion
ext_extension,ic_mst_msw
ext_extension,elbow_extension_deg
parkinsonism_phys_ther,self_regulation_informed_goal_setting
parkinsonism_phys_ther,weatherall_m_2009_pilot_study
parkinsonism_phys_ther,traumatic_brain_injury_clinical_rehabilitation_23_296_309
parkinsonism_phys_ther,parkinsonism_phys_ther
parkinsonism_phys_ther,post_head_injury_amnesia_brain
parkinsonism_phys_ther,chronic_hemi_paretic_stroke_controlled_clinical_trial_clin_r
parkinsonism_phys_ther,chronic_post_stroke_hemi_paresis_arch_phys_med_rehabil_2008
parkinsonism_phys_ther,stroke_clin_rehabil_1999_13_301_309
surgical_ward,emergency_departments
surgical_ward,emergency_room
surgical_ward,emergency_care
surgical_ward,ambulance
surgical_ward,emergency_medicine
surgical_ward,emergency_department
surgical_ward,emergency_medical
swallowing_behavior_after_oral_stimulation_am_j_physiol_ga,human_cortico_spinal_pathway_exp_brain_res
non_injured_controls,their_white_counterparts
non_injured_controls,non_injured_controls
non_injured_controls,matched_healthy_peers
afni,matlab_soft_ware
afni,afni
afni,math_works_natick_ma
afni,math_works
afni,matlab_math_works
afni,math_works_inc
afni,matlab_version
afni,math_works_inc_natick_ma_usa
afni,matlab_math_works_inc_natick
inpa,within_72_hours_after
inpa,swallowing_disorders_dys_phagia
scientific_articles,published_reports
scientific_articles,anecdotal_reports
scientific_articles,anecdotal_evidence
crizes,official_exclusion
crizes,crizes
crizes,distress
crizes,stressors
crizes,stigma
crizes,perceived_stress
crizes,psycho_logical_distress
crizes,burn_out
aqua,bicycles
research_assistant,researcher
research_assistant,interviewers
investigate_whether,directly_compare
investigate_whether,investigate_whether
investigate_whether,analyze
investigate_whether,explore
investigate_whether,examine_whether
investigate_whether,examine
investigate_whether,evaluate
investigate_whether,ascertain
investigate_whether,investigate
investigate_whether,determine
anti_spastic,adjunctive_therapy
10_metre_walk_test,timed_walk_test
10_metre_walk_test,standto_sit
10_metre_walk_test,10_metre_walk_test
10_metre_walk_test,min_walk_test
10_metre_walk_test,six_minute
10_metre_walk_test,minute_walk_test
10_metre_walk_test,one_leg_stance_time
post_traumatic_amnesia_pta,consciousness_loc
post_traumatic_amnesia_pta,coma
post_traumatic_amnesia_pta,post_traumatic_amnesia_pta
post_traumatic_amnesia_pta,altered_consciousness
post_traumatic_amnesia_pta,consciousness_amnesia
post_traumatic_amnesia_pta,consciousness_post_traumatic_amnesia
post_traumatic_amnesia_pta,consciousness_lasting
post_traumatic_amnesia_pta,unconsciousness
post_traumatic_amnesia_pta,post_traumatic_amnesia
interviews_lasted_between,each_interview_lasted_about
interviews_lasted_between,interviews_lasted
interviews_lasted_between,sessions_lasted
interviews_lasted_between,each_session_lasted
earliest_stages,at_various_stages
years_sd,gender_female
ischemic_core,penumbral_tissue
ischemic_core,ischemic_penumbra
examine_whether,better_understand
examine_whether,elucidate
examine_whether,investigate_whether
examine_whether,explore
examine_whether,examine_whether
examine_whether,examine
examine_whether,evaluate
examine_whether,ascertain
examine_whether,gain_insight_into
examine_whether,determine
outlines,gives_an_overview
outlines,characteristics_are_summarised
outlines,presents_an_overview
spike_timing_dependent_plasticity_hebbian_learning_rule_an,biobehavioral_reviews_34
spike_timing_dependent_plasticity_hebbian_learning_rule_an,biobehavioral_reviews_35
spike_timing_dependent_plasticity_hebbian_learning_rule_an,biobehavioral_reviews_30
spike_timing_dependent_plasticity_hebbian_learning_rule_an,biobehavioral_reviews_36
spike_timing_dependent_plasticity_hebbian_learning_rule_an,doi_10_1016_j_neuro_science
spike_timing_dependent_plasticity_hebbian_learning_rule_an,doi_10_1016_j_neubiorev
boliek_2012,fox
boliek_2012,purdy
boliek_2012,boliek_2012
dillman_da_mail,dillman_da_mail
hierarchical_multiple_regression_analysis,hierarchical_multiple_regression_analyzes
hierarchical_multiple_regression_analysis,hierarchical_multiple_regression_analysis
hierarchical_multiple_regression_analysis,multiple_linear_regression_analyzes
hierarchical_multiple_regression_analysis,post_hoc_tukey_tests
hierarchical_multiple_regression_analysis,hierarchical_multiple_regressions
hierarchical_multiple_regression_analysis,univariate_tests
hierarchical_multiple_regression_analysis,paired_sample_t_tests
higher_scores_represent,marlowe_crowne_official_desirability_scale
higher_scores_represent,higher_scores_represent
higher_scores_represent,trait_anger
higher_scores_represent,higher_scores_indicate_better
higher_scores_represent,higher_scores_indicate_greater
higher_scores_represent,global_executive_composite
double_blind_placebo,phd_msc_ed_psy_bscical_therapy
double_blind_placebo,ot_occupational_therapy
berkow_1999,s_afr_med_j
berkow_1999,gestational_diabetes
intransitive_actions,reverse_pliers
inverse_relation_ship,no_significant_correlations
inverse_relation_ship,significant_positive_correlations
inverse_relation_ship,weak_correlation
inverse_relation_ship,negative_correlations
inverse_relation_ship,strong_positive_correlation
inverse_relation_ship,significant_positive_correlation
inverse_relation_ship,almost_perfect_agreement
innovators,first_step_toward
osi,forced_vital_capacity
stephan,suzuki_m_miyai_i_ono_t_oda_i_konishi_i_kochiyama_t
stephan,buccino_g_binkofski_f_fink_g_r_fadiga_l_fogassi_l_gallese_v
utterances_containing,pseudo_word
utterances_containing,bigrams
linguistic_processing,semantic_processing
linguistic_processing,information_processing
linguistic_processing,linguistic_processing
linguistic_processing,language_processing
linguistic_processing,visual_processing
linguistic_processing,temporal_processing
linguistic_processing,musical_processing
step_cycles,steps_taken
step_cycles,strides
preventive,primary_prevention
preventive,obesity_prevention
preventive,secondary_prevention
preventive,injury_prevention
preventive,preventive
preventive,early_detection
preventive,disease_prevention
territory,geographical_location
territory,locations
territory,educational_background
territory,geographic_location
credibility,its_applicability
measurement,outcome_measurements
measurement,acoustic_measurements
chest_pain,urinary_catheterization
chest_pain,jejunostomy
chest_pain,central_venous_catheter
chest_pain,mechanical_ventilation
second_edition,manuals
healthy_humans,rat_brain
healthy_humans,adult_rat
healthy_humans,murine
healthy_humans,focal_cerebral_ischemia
healthy_humans,rat_model
motor_evoked_potential_amplitude_mv,sicf
motor_evoked_potential_amplitude_mv,inhibition_short_latency_intra_cortical
non_significant_differences,showed_significant_differences
non_significant_differences,revealed_no_significant_differences_between
non_significant_differences,showed_no_significant_differences
lips_tongue,lips_tongue
lips_tongue,cheek
ssd,gillam_r
ssd,phonologically_based_sound_disorder
bilateral_frontal,hyperdense
randomized_prospective_trial,after_total_hip_arthroplasty
randomized_prospective_trial,j_arthroplasty
randomized_prospective_trial,after_total_hip
way_anova,three_way_anovas
way_anova,three_way_repeated_measures_anova
way_anova,univariate_anova
team_meetings,weekly_team_meetings
team_meetings,regular_meetings
